countrycode,countryname,adminone,adminlevel,date,datatype,indicator name,population,prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#date,#data+type,#indicator+name,#population,#indicator+prevalence
NGA,Nigeria,,national,2024-11-12,MIXED,fcs,101209031,0.49916045591641206
NGA,Nigeria,,national,2024-11-12,MIXED,rcsi,56381721,0.2780732938644873
NGA,Nigeria,,national,2024-11-12,MIXED,health access,33618665,0.518969972319232
NGA,Nigeria,,national,2024-11-12,MIXED,market access,37137730,0.23196003702618276
NGA,Nigeria,,national,2024-11-11,MIXED,fcs,100950341,0.4978846164905161
NGA,Nigeria,,national,2024-11-11,MIXED,rcsi,56115603,0.27676078358951806
NGA,Nigeria,,national,2024-11-11,MIXED,health access,33653838,0.5219302723375306
NGA,Nigeria,,national,2024-11-11,MIXED,market access,37244854,0.23262912711344422
NGA,Nigeria,,national,2024-11-10,MIXED,fcs,100810669,0.49719575759746426
NGA,Nigeria,,national,2024-11-10,MIXED,rcsi,56015807,0.2762685921546492
NGA,Nigeria,,national,2024-11-10,MIXED,health access,33847636,0.5243611705824266
NGA,Nigeria,,national,2024-11-10,MIXED,market access,37130630,0.23191569085147348
NGA,Nigeria,,national,2024-11-09,MIXED,fcs,100999089,0.4981250554458993
NGA,Nigeria,,national,2024-11-09,MIXED,rcsi,55961135,0.2759989511858013
NGA,Nigeria,,national,2024-11-09,MIXED,health access,33912813,0.5271772004893551
NGA,Nigeria,,national,2024-11-09,MIXED,market access,37244253,0.2326253922757459
NGA,Nigeria,,national,2024-11-08,MIXED,fcs,100905539,0.4976636541206315
NGA,Nigeria,,national,2024-11-08,MIXED,rcsi,55862699,0.27551346723771974
NGA,Nigeria,,national,2024-11-08,MIXED,health access,33977112,0.5266892137358021
NGA,Nigeria,,national,2024-11-08,MIXED,market access,37275495,0.2328204984612791
NGA,Nigeria,,national,2024-11-07,MIXED,fcs,100819553,0.4972395865537867
NGA,Nigeria,,national,2024-11-07,MIXED,rcsi,56014003,0.276259701166084
NGA,Nigeria,,national,2024-11-07,MIXED,health access,34136693,0.5276508116814415
NGA,Nigeria,,national,2024-11-07,MIXED,market access,37461443,0.23398192903374104
NGA,Nigeria,,national,2024-11-06,MIXED,fcs,100814966,0.4972169502965266
NGA,Nigeria,,national,2024-11-06,MIXED,rcsi,56211522,0.2772338537550676
NGA,Nigeria,,national,2024-11-06,MIXED,health access,33907341,0.5245431101453465
NGA,Nigeria,,national,2024-11-06,MIXED,market access,37845780,0.23638247491391548
NGA,Nigeria,,national,2024-11-05,MIXED,fcs,100556295,0.49594120190982904
NGA,Nigeria,,national,2024-11-05,MIXED,rcsi,56331785,0.27782699140995926
NGA,Nigeria,,national,2024-11-05,MIXED,health access,33984868,0.5243498978763348
NGA,Nigeria,,national,2024-11-05,MIXED,market access,38359227,0.23958943412038777
NGA,Nigeria,,national,2024-11-04,MIXED,fcs,100597279,0.4961433233286894
NGA,Nigeria,,national,2024-11-04,MIXED,rcsi,56276756,0.27755558624997956
NGA,Nigeria,,national,2024-11-04,MIXED,health access,33936779,0.5250913278173904
NGA,Nigeria,,national,2024-11-04,MIXED,market access,38592384,0.24104572411351555
NGA,Nigeria,,national,2024-11-03,MIXED,fcs,100761562,0.4969535630727127
NGA,Nigeria,,national,2024-11-03,MIXED,rcsi,56761919,0.2799483983177505
NGA,Nigeria,,national,2024-11-03,MIXED,health access,34069403,0.526865935242961
NGA,Nigeria,,national,2024-11-03,MIXED,market access,38776060,0.2421929480700486
NGA,Nigeria,,national,2024-11-02,MIXED,fcs,100802395,0.4971549504315247
NGA,Nigeria,,national,2024-11-02,MIXED,rcsi,56957458,0.280912791890467
NGA,Nigeria,,national,2024-11-02,MIXED,health access,34222597,0.5280036070059853
NGA,Nigeria,,national,2024-11-02,MIXED,market access,38603622,0.24111591065110238
NGA,Nigeria,,national,2024-11-01,MIXED,fcs,100916043,0.497715459592112
NGA,Nigeria,,national,2024-11-01,MIXED,rcsi,56722564,0.2797543004188441
NGA,Nigeria,,national,2024-11-01,MIXED,health access,34122147,0.5269485447569049
NGA,Nigeria,,national,2024-11-01,MIXED,market access,38590693,0.24103515689155075
NGA,Nigeria,,national,2024-10-31,MIXED,fcs,101234826,0.4992876895630707
NGA,Nigeria,,national,2024-10-31,MIXED,rcsi,56668640,0.27948834856772914
NGA,Nigeria,,national,2024-10-31,MIXED,health access,34321637,0.5310198621214524
NGA,Nigeria,,national,2024-10-31,MIXED,market access,38679862,0.24159210112431856
NGA,Nigeria,,national,2024-10-30,MIXED,fcs,101428109,0.5002409565988813
NGA,Nigeria,,national,2024-10-30,MIXED,rcsi,56730684,0.2797943480605445
NGA,Nigeria,,national,2024-10-30,MIXED,health access,34278994,0.5311127496883943
NGA,Nigeria,,national,2024-10-30,MIXED,market access,38625156,0.2412504068128339
NGA,Nigeria,,national,2024-10-29,MIXED,fcs,101540024,0.5007929186457903
NGA,Nigeria,,national,2024-10-29,MIXED,rcsi,57001127,0.2811281663320206
NGA,Nigeria,,national,2024-10-29,MIXED,health access,34468376,0.5300537418364073
NGA,Nigeria,,national,2024-10-29,MIXED,market access,38859323,0.24271300378058638
NGA,Nigeria,,national,2024-10-28,MIXED,fcs,101734780,0.5017534504816287
NGA,Nigeria,,national,2024-10-28,MIXED,rcsi,57065130,0.2814438211514807
NGA,Nigeria,,national,2024-10-28,MIXED,health access,34696587,0.5319690433658605
NGA,Nigeria,,national,2024-10-28,MIXED,market access,38962324,0.24335633668569903
NGA,Nigeria,,national,2024-10-27,MIXED,fcs,101946750,0.5027988813450815
NGA,Nigeria,,national,2024-10-27,MIXED,rcsi,56984161,0.28104449043434954
NGA,Nigeria,,national,2024-10-27,MIXED,health access,34529638,0.5311180692975078
NGA,Nigeria,,national,2024-10-27,MIXED,market access,39022204,0.24373034874999783
NGA,Nigeria,,national,2024-10-26,MIXED,fcs,101808938,0.5021191959266064
NGA,Nigeria,,national,2024-10-26,MIXED,rcsi,57064383,0.28144014337923756
NGA,Nigeria,,national,2024-10-26,MIXED,health access,34601872,0.5312169827927599
NGA,Nigeria,,national,2024-10-26,MIXED,market access,39104617,0.2442450954114507
NGA,Nigeria,,national,2024-10-25,MIXED,fcs,101848952,0.5023165439974193
NGA,Nigeria,,national,2024-10-25,MIXED,rcsi,57095350,0.2815928818975963
NGA,Nigeria,,national,2024-10-25,MIXED,health access,34896795,0.5344590242852433
NGA,Nigeria,,national,2024-10-25,MIXED,market access,39436548,0.24631832219523392
NGA,Nigeria,,national,2024-10-24,MIXED,fcs,101973683,0.5029317226820138
NGA,Nigeria,,national,2024-10-24,MIXED,rcsi,56811398,0.28019243196223514
NGA,Nigeria,,national,2024-10-24,MIXED,health access,34959144,0.5368520912855075
NGA,Nigeria,,national,2024-10-24,MIXED,market access,39371374,0.24591124365467917
NGA,Nigeria,,national,2024-10-23,MIXED,fcs,102130696,0.5037060985249122
NGA,Nigeria,,national,2024-10-23,MIXED,rcsi,56840376,0.2803353463257418
NGA,Nigeria,,national,2024-10-23,MIXED,health access,35129112,0.5383764253031732
NGA,Nigeria,,national,2024-10-23,MIXED,market access,39288365,0.24539277441292676
NGA,Nigeria,,national,2024-10-22,MIXED,fcs,101895673,0.502546989838592
NGA,Nigeria,,national,2024-10-22,MIXED,rcsi,56958999,0.2809203856632478
NGA,Nigeria,,national,2024-10-22,MIXED,health access,35096655,0.5391490112281597
NGA,Nigeria,,national,2024-10-22,MIXED,market access,39602293,0.2473535432909313
NGA,Nigeria,,national,2024-10-21,MIXED,fcs,101612556,0.501150644698477
NGA,Nigeria,,national,2024-10-21,MIXED,rcsi,57106179,0.28164627396528974
NGA,Nigeria,,national,2024-10-21,MIXED,health access,35117759,0.5408742657605542
NGA,Nigeria,,national,2024-10-21,MIXED,market access,39654865,0.24768190200784743
NGA,Nigeria,,national,2024-10-20,MIXED,fcs,101629658,0.5012349997550242
NGA,Nigeria,,national,2024-10-20,MIXED,rcsi,57182992,0.2820251200706716
NGA,Nigeria,,national,2024-10-20,MIXED,health access,35142149,0.5430270116684779
NGA,Nigeria,,national,2024-10-20,MIXED,market access,39740177,0.24821474948907232
NGA,Nigeria,,national,2024-10-19,MIXED,fcs,106784380,0.5266579543646864
NGA,Nigeria,,national,2024-10-19,MIXED,rcsi,58603646,0.28903175090469446
NGA,Nigeria,,national,2024-10-19,MIXED,health access,34868956,0.5422973972986033
NGA,Nigeria,,national,2024-10-19,MIXED,market access,39796377,0.2485657799324726
NGA,Nigeria,,national,2024-10-18,MIXED,fcs,106826734,0.5268668432583539
NGA,Nigeria,,national,2024-10-18,MIXED,rcsi,58833791,0.29016682042429337
NGA,Nigeria,,national,2024-10-18,MIXED,health access,35068169,0.543034062958126
NGA,Nigeria,,national,2024-10-18,MIXED,market access,39905738,0.24924885761058516
NGA,Nigeria,,national,2024-10-17,MIXED,fcs,106931458,0.5273833394688754
NGA,Nigeria,,national,2024-10-17,MIXED,rcsi,58912054,0.2905528063752914
NGA,Nigeria,,national,2024-10-17,MIXED,health access,35090077,0.543946391790109
NGA,Nigeria,,national,2024-10-17,MIXED,market access,39857990,0.24895061804233112
NGA,Nigeria,,national,2024-10-16,MIXED,fcs,107231948,0.5288653488105698
NGA,Nigeria,,national,2024-10-16,MIXED,rcsi,59030155,0.2911352742323009
NGA,Nigeria,,national,2024-10-16,MIXED,health access,34872477,0.542293475353614
NGA,Nigeria,,national,2024-10-16,MIXED,market access,39745724,0.24824941133107598
NGA,Nigeria,,national,2024-10-15,MIXED,fcs,107338965,0.5293931540410935
NGA,Nigeria,,national,2024-10-15,MIXED,rcsi,58747193,0.28973972626893424
NGA,Nigeria,,national,2024-10-15,MIXED,health access,34855911,0.544397835754335
NGA,Nigeria,,national,2024-10-15,MIXED,market access,39787120,0.24850796276496598
NGA,Nigeria,,national,2024-10-14,MIXED,fcs,107187066,0.5286439918826389
NGA,Nigeria,,national,2024-10-14,MIXED,rcsi,59055857,0.2912620445131905
NGA,Nigeria,,national,2024-10-14,MIXED,health access,34883752,0.5436669099712472
NGA,Nigeria,,national,2024-10-14,MIXED,market access,39889783,0.24914919521592718
NGA,Nigeria,,national,2024-10-13,MIXED,fcs,107110167,0.5282647278925995
NGA,Nigeria,,national,2024-10-13,MIXED,rcsi,59184573,0.2918968686818002
NGA,Nigeria,,national,2024-10-13,MIXED,health access,34895225,0.5419447471006037
NGA,Nigeria,,national,2024-10-13,MIXED,market access,40253377,0.2514201900543276
NGA,Nigeria,,national,2024-10-12,MIXED,fcs,107217207,0.5287926465585616
NGA,Nigeria,,national,2024-10-12,MIXED,rcsi,59217359,0.29205856843312905
NGA,Nigeria,,national,2024-10-12,MIXED,health access,34888149,0.5442177464730206
NGA,Nigeria,,national,2024-10-12,MIXED,market access,40352801,0.25204117790910174
NGA,Nigeria,,national,2024-10-11,MIXED,fcs,107160122,0.5285111047326418
NGA,Nigeria,,national,2024-10-11,MIXED,rcsi,59082623,0.2913940537715345
NGA,Nigeria,,national,2024-10-11,MIXED,health access,34780042,0.5450006073220595
NGA,Nigeria,,national,2024-10-11,MIXED,market access,40522102,0.25309860185483984
NGA,Nigeria,,national,2024-10-10,MIXED,fcs,107161273,0.5285167814365331
NGA,Nigeria,,national,2024-10-10,MIXED,rcsi,59632926,0.29410813472851294
NGA,Nigeria,,national,2024-10-10,MIXED,health access,34923178,0.5442122836130618
NGA,Nigeria,,national,2024-10-10,MIXED,market access,40844300,0.2551110512222614
NGA,Nigeria,,national,2024-10-09,MIXED,fcs,107241389,0.5289119115920099
NGA,Nigeria,,national,2024-10-09,MIXED,rcsi,59512992,0.2935166152801889
NGA,Nigeria,,national,2024-10-09,MIXED,health access,35008995,0.5447754269640519
NGA,Nigeria,,national,2024-10-09,MIXED,market access,41066804,0.25650079787824914
NGA,Nigeria,,national,2024-10-08,MIXED,fcs,107218186,0.5287974749626534
NGA,Nigeria,,national,2024-10-08,MIXED,rcsi,59582840,0.2938611117996697
NGA,Nigeria,,national,2024-10-08,MIXED,health access,34961833,0.5467046431429599
NGA,Nigeria,,national,2024-10-08,MIXED,market access,41084846,0.2566134871295315
NGA,Nigeria,,national,2024-10-07,MIXED,fcs,107146748,0.5284451444912501
NGA,Nigeria,,national,2024-10-07,MIXED,rcsi,59459576,0.293253176761916
NGA,Nigeria,,national,2024-10-07,MIXED,health access,34852038,0.5467927215298959
NGA,Nigeria,,national,2024-10-07,MIXED,market access,41155972,0.25705773586507685
NGA,Nigeria,,national,2024-10-06,MIXED,fcs,107397185,0.5296802936592954
NGA,Nigeria,,national,2024-10-06,MIXED,rcsi,59391394,0.29291690480299754
NGA,Nigeria,,national,2024-10-06,MIXED,health access,34547999,0.5454665931475712
NGA,Nigeria,,national,2024-10-06,MIXED,market access,41027846,0.25625746854383735
NGA,Nigeria,,national,2024-10-05,MIXED,fcs,107611082,0.5307352675361992
NGA,Nigeria,,national,2024-10-05,MIXED,rcsi,59681895,0.29434964864063456
NGA,Nigeria,,national,2024-10-05,MIXED,health access,34721638,0.5471112604488871
NGA,Nigeria,,national,2024-10-05,MIXED,market access,41318799,0.2580747405495082
NGA,Nigeria,,national,2024-10-03,SURVEY,fcs,92939930,0.5804972356687076
NGA,Nigeria,,national,2024-10-03,SURVEY,rcsi,46110920,0.288006044271186
NGA,Nigeria,,national,2024-10-03,SURVEY,health access,34566216,0.5487666604028122
NGA,Nigeria,,national,2024-10-03,SURVEY,market access,41266857,0.2577503029699357
NGA,Nigeria,,national,2024-10-02,MIXED,fcs,107940052,0.5323577004458694
NGA,Nigeria,,national,2024-10-02,MIXED,rcsi,59419911,0.29305754995058014
NGA,Nigeria,,national,2024-10-02,MIXED,health access,34721912,0.5532695472705601
NGA,Nigeria,,national,2024-10-02,MIXED,market access,41294884,0.2579253718962339
NGA,Nigeria,,national,2024-10-01,MIXED,fcs,108170891,0.5334961927565199
NGA,Nigeria,,national,2024-10-01,MIXED,rcsi,59513187,0.29351758490467467
NGA,Nigeria,,national,2024-10-01,MIXED,health access,34651320,0.5505567971760262
NGA,Nigeria,,national,2024-10-01,MIXED,market access,41335848,0.2581812305864861
NGA,Nigeria,,national,2024-09-30,MIXED,fcs,108604934,0.5356369216902889
NGA,Nigeria,,national,2024-09-30,MIXED,rcsi,59527087,0.2935861458960666
NGA,Nigeria,,national,2024-09-30,MIXED,health access,34678482,0.5515383067310224
NGA,Nigeria,,national,2024-09-30,MIXED,market access,41307936,0.25800690117487224
NGA,Nigeria,,national,2024-09-29,MIXED,fcs,108405878,0.5346551429018717
NGA,Nigeria,,national,2024-09-29,MIXED,rcsi,59297403,0.2924533219428468
NGA,Nigeria,,national,2024-09-29,MIXED,health access,34729678,0.552430854837591
NGA,Nigeria,,national,2024-09-29,MIXED,market access,41136428,0.2569356652117644
NGA,Nigeria,,national,2024-09-28,MIXED,fcs,108522505,0.5352303444177084
NGA,Nigeria,,national,2024-09-28,MIXED,rcsi,59275910,0.29234734053524736
NGA,Nigeria,,national,2024-09-28,MIXED,health access,34777056,0.5526182797868847
NGA,Nigeria,,national,2024-09-28,MIXED,market access,41432417,0.25878440743396813
NGA,Nigeria,,national,2024-09-27,MIXED,fcs,108811679,0.5366565435237524
NGA,Nigeria,,national,2024-09-27,MIXED,rcsi,59723831,0.29455647596851003
NGA,Nigeria,,national,2024-09-27,MIXED,health access,34568727,0.5504587826271405
NGA,Nigeria,,national,2024-09-27,MIXED,market access,41692017,0.26040585076317224
NGA,Nigeria,,national,2024-09-26,MIXED,fcs,109088993,0.5380242493994308
NGA,Nigeria,,national,2024-09-26,MIXED,rcsi,59504599,0.2934752395522723
NGA,Nigeria,,national,2024-09-26,MIXED,health access,34695002,0.5534023866044944
NGA,Nigeria,,national,2024-09-26,MIXED,market access,41789357,0.2610138294530704
NGA,Nigeria,,national,2024-09-25,MIXED,fcs,109016786,0.5376681262388074
NGA,Nigeria,,national,2024-09-25,MIXED,rcsi,59382044,0.2928707908313351
NGA,Nigeria,,national,2024-09-25,MIXED,health access,34763096,0.5549370447977348
NGA,Nigeria,,national,2024-09-25,MIXED,market access,41871521,0.26152701205761875
NGA,Nigeria,,national,2024-09-24,MIXED,fcs,109292137,0.5390261506464247
NGA,Nigeria,,national,2024-09-24,MIXED,rcsi,58975777,0.29086708577521514
NGA,Nigeria,,national,2024-09-24,MIXED,health access,34655723,0.5547191970029196
NGA,Nigeria,,national,2024-09-24,MIXED,market access,41882279,0.2615942058812134
NGA,Nigeria,,national,2024-09-23,MIXED,fcs,109808681,0.541573733039836
NGA,Nigeria,,national,2024-09-23,MIXED,rcsi,59146349,0.29170834884727354
NGA,Nigeria,,national,2024-09-23,MIXED,health access,34665691,0.5580167200857101
NGA,Nigeria,,national,2024-09-23,MIXED,market access,41850948,0.2613985143319435
NGA,Nigeria,,national,2024-09-22,MIXED,fcs,109947864,0.5422601801968299
NGA,Nigeria,,national,2024-09-22,MIXED,rcsi,59166348,0.2918069756303575
NGA,Nigeria,,national,2024-09-22,MIXED,health access,34807503,0.561642312754105
NGA,Nigeria,,national,2024-09-22,MIXED,market access,41755235,0.2608006878565429
NGA,Nigeria,,national,2024-09-21,MIXED,fcs,109818251,0.5416209320461258
NGA,Nigeria,,national,2024-09-21,MIXED,rcsi,59107369,0.29151610043920917
NGA,Nigeria,,national,2024-09-21,MIXED,health access,34797787,0.5629235838340164
NGA,Nigeria,,national,2024-09-21,MIXED,market access,41679645,0.2603285558396125
NGA,Nigeria,,national,2024-09-20,MIXED,fcs,109766563,0.5413660273763812
NGA,Nigeria,,national,2024-09-20,MIXED,rcsi,59208607,0.2920154086825749
NGA,Nigeria,,national,2024-09-20,MIXED,health access,34586593,0.5590505859116581
NGA,Nigeria,,national,2024-09-20,MIXED,market access,41977692,0.262190149763965
NGA,Nigeria,,national,2024-09-19,MIXED,fcs,109671400,0.5408966665003934
NGA,Nigeria,,national,2024-09-19,MIXED,rcsi,58876808,0.29037897921776956
NGA,Nigeria,,national,2024-09-19,MIXED,health access,34477670,0.5589815885341635
NGA,Nigeria,,national,2024-09-19,MIXED,market access,41991344,0.2622754193382088
NGA,Nigeria,,national,2024-09-18,MIXED,fcs,109701372,0.5410444876724432
NGA,Nigeria,,national,2024-09-18,MIXED,rcsi,58339838,0.28773065126049113
NGA,Nigeria,,national,2024-09-18,MIXED,health access,34284206,0.5600035880610298
NGA,Nigeria,,national,2024-09-18,MIXED,market access,41705893,0.2604925094907528
NGA,Nigeria,,national,2024-09-17,MIXED,fcs,109906089,0.5420541562304616
NGA,Nigeria,,national,2024-09-17,MIXED,rcsi,58102674,0.28656096923499724
NGA,Nigeria,,national,2024-09-17,MIXED,health access,34227619,0.5592175541165981
NGA,Nigeria,,national,2024-09-17,MIXED,market access,41631169,0.26002579240827456
NGA,Nigeria,,national,2024-09-16,MIXED,fcs,109837076,0.5417137764863981
NGA,Nigeria,,national,2024-09-16,MIXED,rcsi,57749997,0.28482157488376836
NGA,Nigeria,,national,2024-09-16,MIXED,health access,34049300,0.5590975111814336
NGA,Nigeria,,national,2024-09-16,MIXED,market access,41692464,0.26040863276115134
NGA,Nigeria,,national,2024-09-15,MIXED,fcs,109643900,0.5407610371719744
NGA,Nigeria,,national,2024-09-15,MIXED,rcsi,57801311,0.2850746542786225
NGA,Nigeria,,national,2024-09-15,MIXED,health access,34172981,0.5605479596261908
NGA,Nigeria,,national,2024-09-15,MIXED,market access,41781171,0.2609626913695929
NGA,Nigeria,,national,2024-09-14,MIXED,fcs,104356776,0.5146851027854388
NGA,Nigeria,,national,2024-09-14,MIXED,rcsi,55844082,0.275421648648368
NGA,Nigeria,,national,2024-09-14,MIXED,health access,34329103,0.5647558518849416
NGA,Nigeria,,national,2024-09-14,MIXED,market access,41808214,0.26113159454571555
NGA,Nigeria,,national,2024-09-13,MIXED,fcs,104206313,0.513942990879998
NGA,Nigeria,,national,2024-09-13,MIXED,rcsi,55906269,0.275728353413691
NGA,Nigeria,,national,2024-09-13,MIXED,health access,33984710,0.5616875509846867
NGA,Nigeria,,national,2024-09-13,MIXED,market access,41540452,0.2594591749146856
NGA,Nigeria,,national,2024-09-12,MIXED,fcs,104349437,0.5146488904605206
NGA,Nigeria,,national,2024-09-12,MIXED,rcsi,56030119,0.2763391700266644
NGA,Nigeria,,national,2024-09-12,MIXED,health access,34167965,0.563377432937123
NGA,Nigeria,,national,2024-09-12,MIXED,market access,41704100,0.2604813105201537
NGA,Nigeria,,national,2024-09-11,MIXED,fcs,104843239,0.5170842943575448
NGA,Nigeria,,national,2024-09-11,MIXED,rcsi,56235632,0.27735276368627415
NGA,Nigeria,,national,2024-09-11,MIXED,health access,34362224,0.5677233180548987
NGA,Nigeria,,national,2024-09-11,MIXED,market access,41974333,0.26216918225152913
NGA,Nigeria,,national,2024-09-10,MIXED,fcs,104968987,0.5177044804226364
NGA,Nigeria,,national,2024-09-10,MIXED,rcsi,56090732,0.2766381369777188
NGA,Nigeria,,national,2024-09-10,MIXED,health access,34243637,0.5695239160616347
NGA,Nigeria,,national,2024-09-10,MIXED,market access,41651856,0.2601550064143807
NGA,Nigeria,,national,2024-09-09,MIXED,fcs,105013632,0.517924668472355
NGA,Nigeria,,national,2024-09-09,MIXED,rcsi,55978972,0.2760869228342016
NGA,Nigeria,,national,2024-09-09,MIXED,health access,34195636,0.5706204878911821
NGA,Nigeria,,national,2024-09-09,MIXED,market access,41333007,0.2581634914881111
NGA,Nigeria,,national,2024-09-08,MIXED,fcs,105136240,0.5185293592248871
NGA,Nigeria,,national,2024-09-08,MIXED,rcsi,56133720,0.2768501361910804
NGA,Nigeria,,national,2024-09-08,MIXED,health access,34117655,0.5680724923204379
NGA,Nigeria,,national,2024-09-08,MIXED,market access,41440072,0.25883220744745783
